customer_id,model,saleprice,sale_date,VIN
3487,Model C,84550.63,5/22/2020,LES6R2SRGKFD
3488,Model D,89810.81,2/26/2020,CM7JEU1CAT1L
3490,Model R,106862.60,1/8/2020,JEUFS8DXG4DK
3491,Model R,112805.25,8/16/2020,R17W8S8KCJDK
3493,Model D,93161.47,6/26/2020,RQUTE1P52E4Z
3494,Model R,95677.07,1/2/2020,B3HFEBWHXSX2
3496,Model C,75398.56,9/12/2020,1T47IQXQM8FM
3497,Model R,103651.06,5/24/2020,QO30KY59XPBA
3499,Model C,73282.24,10/20/2020,Z7NGQTY47POF
3500,Model C,70282.57,1/18/2020,7IM1DHL22US7
3502,Model R,102121.43,1/29/2020,BEUBXDVTUHJ4
3503,Model C,81755.95,10/2/2020,ENI2PQRWOGXM
3505,Model C,76058.35,3/26/2020,01LXJC59QJMY
3506,Model D,88991.32,10/24/2020,D28L3GSYAYPW
3508,Model R,99613.96,2/23/2020,N272HZ9IG1AX
3509,Model C,69722.79,11/17/2020,XZIZ441N4H5F
3511,Model D,95004.42,9/11/2020,WCM29QQDJSD2
3512,Model C,76404.89,3/21/2020,SZ9ND1C0HIMT
3514,Model R,94489.62,2/2/2020,YZNGR0UO3QQS
3515,Model D,93398.11,10/23/2020,AGUVFJ0YTOTI
3517,Model C,71667.07,12/12/2020,IQCEFT9SCDE5
3518,Model D,76629.77,7/27/2020,C1FUJDZ2J1MB
3520,Model R,119533.32,3/29/2020,2IO532Z3Z1GZ
3521,Model R,118740.72,11/6/2020,9RIX998EP8XS
3523,Model R,94664.12,5/19/2020,ODZ771VK1UGR
3524,Model D,86289.56,1/14/2020,1IY3F0GN93MQ
3526,Model R,107251.79,3/5/2020,YLUO450PU19Y
3527,Model R,97311.28,10/19/2020,5CURDKDG3MIJ
3529,Model D,95418.44,5/25/2020,PS716VVFD1BY
3530,Model R,116614.55,3/28/2020,42U5JA2IDFF2
3532,Model D,86450.11,10/14/2020,F2YEZ0QAQWGI
3533,Model R,116669.54,10/18/2020,RG7ARY0OKNO5
3535,Model C,67535.66,12/20/2020,HOLHNNI6A1VS
3536,Model D,75930.87,9/15/2020,BCIHKY3X9X8G
3538,Model D,87385.53,1/2/2020,8QM8CTGN3Y46
3539,Model D,95357.41,4/27/2020,N3BVJPD4GDPJ
3541,Model R,102211.05,12/7/2020,WAUU5S4HWGI0
3542,Model C,68417.65,2/8/2020,MIWXZS2RCPHA
3544,Model R,109087.17,2/15/2020,ENR44PNNGQLW
3545,Model R,116827.26,2/7/2020,V34W9ETDKWLX
3547,Model R,98111.69,3/2/2020,HYE58DB60XWI
3548,Model R,119334.44,1/6/2020,9SRMCPB9BS3W
3550,Model R,111356.00,1/27/2020,8XE0FDQU1I5J
3551,Model C,77144.85,2/20/2020,TITD3Q5L26ND
3553,Model D,95019.06,12/15/2020,6OV6DN0997T2
3554,Model R,118029.82,3/15/2020,NM9MKQKQ4NZR
3556,Model C,77798.79,8/30/2020,20BJ2ZOWGHL8
3557,Model C,77245.38,8/2/2020,QBJ25TTT4NQE
3559,Model C,82967.51,11/26/2020,JUQ6ET9CLV4Z
3560,Model D,96142.12,1/5/2020,KH1YXV08JORI
3562,Model C,79394.35,7/18/2020,QOZBPYDUPBZI
3563,Model D,82855.31,8/22/2020,TM5TR83450TT
3565,Model C,68994.58,8/22/2020,2VJ0JF29ZE2O
3566,Model R,111161.07,10/13/2020,HZWT4R44T1FS
3568,Model R,96825.15,7/11/2020,YNDXVM4L0FDS
3569,Model D,77378.97,10/22/2020,GXT5OF44RYDL
3571,Model R,116587.55,7/2/2020,CAD8TDSWNG9Q
3572,Model D,87997.47,6/21/2020,GFB88TL4T3VV
3574,Model C,75382.35,12/4/2020,RER2A3FLHHW1
3575,Model C,79718.85,1/5/2020,O2Y6SMVJPOXE
3577,Model C,82395.82,11/11/2020,DUG4H00N39VS
3578,Model R,99194.47,12/27/2020,1P8R7SIE23A1
3580,Model R,106208.92,7/13/2020,97ME6F1ZD33T
3581,Model C,78235.60,9/1/2020,XDB43NAI6D1N
3583,Model R,95543.38,2/21/2020,2N40QT5SVLJ7
3584,Model D,86124.04,11/14/2020,LY6XRUS9F6AA
3586,Model C,69353.30,3/9/2020,4YN9AO7IYL8O
3587,Model C,65397.60,7/28/2020,U0OO3MP97T4C
3589,Model R,100562.60,10/29/2020,3BOMVVNIG2W0
3590,Model D,84329.45,11/28/2020,KVZLAD3EVKL5
3592,Model R,92755.87,4/14/2020,AYI4NP8UKGWX
3593,Model C,65963.43,2/12/2020,MBJZURTL0ZEB
3595,Model D,75636.67,11/17/2020,1JEC05AXD7A6
3596,Model R,100219.72,10/29/2020,NWT5FIV4S1SL
3598,Model C,82046.74,3/16/2020,HTBPDDSU9XVP
3599,Model C,68903.48,1/8/2020,YEBMPMAWGVIR
3601,Model C,70012.38,12/29/2020,G34BL67ZQDKY
3602,Model R,118200.13,8/13/2020,4JU1WY8P2GFB
3604,Model R,112938.45,8/28/2020,2X804GQPZGML
3605,Model C,83610.61,12/28/2020,4WZGUPC6HZUZ
3607,Model D,77823.09,7/25/2020,RLJE6KSVQ45W
3608,Model C,72738.61,11/12/2020,6207L4DQETIP
3610,Model C,73132.01,11/5/2020,HZT989LG2SW6
3611,Model C,67622.14,10/13/2020,RXMGV3GV004K
3613,Model D,74928.74,10/5/2020,3PCDH7DEWEJM
3614,Model D,90068.67,9/7/2020,AJ7M91MQPLLU
3616,Model R,95501.34,6/26/2020,31MC23KWDL8X
3617,Model D,76414.30,1/9/2020,D3U8K0T73TTS
3619,Model D,90905.07,6/6/2020,Z90IOCENRQ9O
3620,Model C,77426.93,6/21/2020,FRBQ6TSBVEKK
3622,Model C,71679.77,8/6/2020,9SH4ICOPVCVU
3623,Model R,99278.42,8/9/2020,9L9TUFYUF2HF
3625,Model D,83529.12,2/8/2020,M3TPYYDRD0BO
3626,Model D,79754.10,1/31/2020,IY2X8NUIZ5JC
3628,Model C,83889.24,11/12/2020,8HWY0IDAV52I
3629,Model D,84407.17,8/14/2020,OQ6T9A1DA35O
3631,Model D,78924.75,11/23/2020,FOHEEF1VJAXQ
3632,Model R,102301.22,8/21/2020,K9XDMZYYYDYM
3634,Model R,98889.52,9/13/2020,2SP48TFHWA1H
3635,Model D,86790.81,12/14/2020,2U8IE2F9LENY
3637,Model D,93909.72,2/13/2020,LNN0R2RJJF5Q
3638,Model D,82601.33,8/9/2020,SMQ7KWBW315I
3640,Model R,101555.11,11/8/2020,46H21ODNVOJO
3641,Model C,66491.59,5/3/2020,U1LM2Z5E1JMZ
3643,Model C,69958.27,11/30/2020,WWR7F3FVZPZ3
3644,Model C,83503.17,2/15/2020,E29RQ389JCKF
3646,Model C,68102.79,4/16/2020,W8527M0FKXO0
3647,Model D,96320.24,2/13/2020,4H45BSIETEJ3
3649,Model D,88218.61,1/19/2020,X7178ZCY8UF4
3650,Model D,79549.98,5/4/2020,MJLG3AFG496Z
3652,Model D,88508.36,7/13/2020,GJVY29MQKCQ4
3653,Model R,112038.32,9/24/2020,GNFPW75XPS7M
3655,Model D,92820.08,3/15/2020,17YE89LSIWMC
3656,Model C,82721.32,4/7/2020,9ZOPETZTPDRZ
3658,Model D,86201.90,2/11/2020,G3YO65YR4C5Y
3659,Model C,65644.07,11/24/2020,X7320SAGDHT3
3661,Model R,115116.82,3/12/2020,E7XYZT2MWFV6
3662,Model R,116953.90,6/8/2020,MQPTVZRR15B5
3664,Model D,86890.95,7/24/2020,0GAZKD9DAMTP
3665,Model R,113290.35,12/9/2020,Q8661I5AKNT9
3667,Model R,118894.00,1/10/2020,DHK9GJWVBWEC
3668,Model R,106220.33,12/4/2020,WHMK4S96WPKF
3670,Model C,70376.43,8/31/2020,QVHE0PCNVV9D
3671,Model D,76466.19,2/23/2020,93IMGYGIRKLU
3673,Model C,66219.72,11/4/2020,2Y0FJ80ZENO6
3674,Model R,102855.88,1/20/2020,3H38J2YVH4Z0
3676,Model D,85602.11,4/5/2020,2BEVY9QCRD46
3677,Model R,118913.19,11/18/2020,J2QXQ8K8OC09
3679,Model C,76721.63,2/15/2020,K5VR1PWXGB1K
3680,Model C,69834.70,11/6/2020,PJ2XZ1OXUFDE
3682,Model C,72619.35,10/12/2020,CK4MMA4RUGOM
3683,Model R,117040.78,5/31/2020,6BC01EO2QSMG
3685,Model R,111802.93,2/4/2020,PZYH4BQ50FF3
3686,Model R,118050.51,10/4/2020,4004OKB1IFHC
3688,Model C,66942.32,2/6/2020,ABHZ7FNTV2FF
3689,Model R,109284.54,12/2/2020,1MYU8UTRAKMH
3691,Model D,76143.99,11/12/2020,5JYJZ0L35GN0
3692,Model C,82771.77,7/25/2020,SFP6GKW7E6TA
3694,Model D,77700.84,6/5/2020,B7JK0WNQRKHP
3695,Model D,84098.57,8/9/2020,SVQ4R0XY9P5L
3697,Model C,75104.90,12/26/2020,BV2TGDXSMLE0
3698,Model C,75365.87,1/27/2020,YBYLASCE97J2
3700,Model R,106652.30,10/22/2020,B8YWOOG9XJEA
3701,Model R,95475.76,2/6/2020,7SAFL78NRSTM
3703,Model D,87129.19,10/24/2020,SX60JWF3O6H4
3704,Model R,114747.34,5/1/2020,JUM025D8Y75H
3706,Model D,86318.64,9/15/2020,C0DPZ0H11N3C
3707,Model R,109563.11,10/27/2020,56SGWKATDKKN
3709,Model D,96032.52,7/20/2020,ZOW42T2AN3IA
3710,Model R,111319.81,8/31/2020,5ZJ6O8PE9MID
3712,Model D,83696.83,6/29/2020,XZULCZMFSZZP
3713,Model R,118733.80,12/12/2020,OEFIFW58NVJV
3715,Model D,76429.99,3/22/2020,U4HQM2I1K757
3716,Model C,75898.08,10/14/2020,155HCD649WTM
3718,Model C,71059.57,7/17/2020,LXM1RBKFK7GV
3719,Model R,119280.98,1/5/2020,0682TUUSU3IT
3721,Model C,71169.47,9/25/2020,TDUT5QNKYBIV
3722,Model C,68659.47,3/7/2020,EVLKXNO99IZK
3724,Model R,115696.54,11/22/2020,MUNEA57BL3C2
3725,Model R,102450.67,4/2/2020,3DJ0SJ05DFL8
3727,Model C,74298.28,11/21/2020,T0LG30HXTVBA
3728,Model R,100894.53,11/28/2020,PF6K2S4V2FWP
3730,Model R,104286.33,10/7/2020,87THJWAQ96P5
3731,Model R,113499.22,10/27/2020,78AL0ZDSGNRV
3733,Model R,108065.47,3/31/2020,AM3ND97J5CR8
3734,Model C,83278.53,9/16/2020,ZL7RREFCAELB
3736,Model D,88449.25,6/30/2020,PN36LOO5C6S7
3737,Model R,94555.32,3/2/2020,6X8PTZ2BHQ9B
3739,Model C,75676.77,2/4/2020,P23A3UM9RACS
3740,Model D,83017.58,11/18/2020,6VWF698X5FP9
3742,Model C,70385.59,11/16/2020,C40NB1R9667B
3743,Model C,74896.04,4/28/2020,TPOLXMVG6DO0
3745,Model C,71452.90,11/13/2020,84N2XMKH1GV0
3746,Model D,76837.72,7/4/2020,2KX9VHH8B356
3748,Model C,65514.80,11/29/2020,6XYKB6FDWYGS
3749,Model R,112246.81,2/21/2020,AI1H58XD3549
3751,Model C,84295.93,10/9/2020,IBP4GJLLUNZJ
3752,Model C,70133.66,6/14/2020,1RK8ZGW78BNM
3754,Model C,82828.30,2/26/2020,MG9NDGUZCL8K
3755,Model R,100631.51,10/27/2020,ANG6UKXH29DX
3757,Model R,112081.00,10/17/2020,CHEOCCJU6PI7
3758,Model C,82655.73,1/29/2020,LIIGA4JQVOAR
3760,Model C,69500.62,2/28/2020,NST2IPUDPPKC
3761,Model R,101405.20,8/30/2020,GQVRJIISZ7ZI
3763,Model R,103297.17,7/17/2020,02VWS04VXT3B
3764,Model R,92106.59,2/16/2020,0KYJJLG4YXIL
3766,Model D,96331.01,6/4/2020,DVXXWD2MCMCS
3767,Model D,80765.32,7/22/2020,ZXS3T7P546RW
3769,Model D,92097.10,9/13/2020,EV1FCU0YW0CK
3770,Model D,95994.04,3/13/2020,59SQHIDHPCOQ
3772,Model R,96003.63,7/19/2020,NCWOZS1MRQ6K
3773,Model R,107501.04,12/25/2020,1ZQLGWPF3TPQ
3775,Model D,82609.36,2/7/2020,UNPA4GI6QXN8
3776,Model D,92364.23,2/17/2020,O83C4IZKXBL5
3778,Model R,109850.55,5/7/2020,CGN7DNCF04CE
3779,Model D,93482.36,3/22/2020,OREFAUEKVHFW
3781,Model D,84566.39,8/21/2020,JAUG1273TUUW
3782,Model R,103125.65,3/7/2020,MEFUOOBRPVEK
3784,Model C,69389.92,10/8/2020,6PAVO8ZVWOFP
3785,Model D,94535.18,12/6/2020,0ELW959F4CV1
3787,Model R,108013.51,3/25/2020,NB3I1BI0DYSB
3788,Model C,82758.03,2/25/2020,FQD3BMO4FKB0
3790,Model D,88439.86,3/6/2020,3T3HB4SK7AYT
3791,Model D,83084.57,5/10/2020,3TNKYSML263B
3793,Model D,92120.08,8/22/2020,P5IKFRTJJEWZ
3794,Model R,100170.31,1/11/2020,F1ULAJSD818G
3796,Model R,106322.20,7/31/2020,6OL5LUAJE2UX
3797,Model C,70588.04,2/17/2020,PC0M4IJZN6I3
3799,Model D,91602.29,11/8/2020,7SLDQ1KHLL9H
3800,Model D,94782.60,7/4/2020,9J0WX2KM9T96
3802,Model C,75006.47,1/12/2020,YNXINOYRHRXI
3803,Model C,80974.77,7/24/2020,PIRDILPZERJX
3805,Model R,114542.00,7/24/2020,BY4T4V4PEHMI
3806,Model C,82290.10,7/8/2020,4AUEEL1YLTHG
3808,Model C,72626.19,5/17/2020,HZURFKRJJKIX
3809,Model D,75696.41,1/27/2020,FAM5OD9N0AY8
3811,Model R,105971.92,1/20/2020,N8RPO8JAFCEM
3812,Model D,95895.34,2/6/2020,MBP7EOX8A4EZ
3814,Model D,75620.66,10/8/2020,97JQ24G8DP4I
3815,Model D,91689.33,8/31/2020,Y3WUJ2FWJ8W4
3817,Model C,83369.73,5/12/2020,MNWERXS6KPKH
3818,Model D,76346.66,3/12/2020,W2HLUK5UE9WK
3820,Model R,102994.79,3/15/2020,E5XXWQ4WMLNH
3821,Model R,113962.83,1/23/2020,WYL67O7MT3NH
3823,Model C,82348.60,12/4/2020,WDBGJHNB44QF
3824,Model R,118399.32,9/15/2020,V7Z4A4V5RRJF
3826,Model R,111462.25,8/26/2020,8B6241J349DC
3827,Model C,70626.63,1/16/2020,ZYQC9N9NMSTA
3829,Model R,104721.31,12/18/2020,ODS0A4IAPL23
3830,Model C,78039.44,6/27/2020,DW2YISNJUEZ7
3832,Model C,72830.07,5/19/2020,A6ESCQWY9SUN
3833,Model D,90896.89,12/9/2020,7FELELOHLXYE
3835,Model C,67913.61,9/30/2020,2SGS5FAVIVM3
3836,Model R,98979.24,5/6/2020,XBVJT7BM2EGH
3838,Model C,68212.82,12/25/2020,8QB2ZJWQUCR6
3839,Model D,75027.58,6/9/2020,JT3K3MPEYS1E
3841,Model D,86439.54,4/16/2020,NLX7X4XSWCG8
3842,Model C,70416.56,7/8/2020,TNRZI4SFOLHV
3844,Model R,105346.28,1/19/2020,LBQZFIVK2DAW
3845,Model D,76347.16,10/13/2020,KNP6SY2EIRRC
3847,Model R,103534.36,8/17/2020,B3JQTYWGF7U5
3848,Model D,94884.99,11/1/2020,2GAHHNH65P2J
3850,Model R,103240.27,9/14/2020,MM3203IF2O6H
3851,Model C,69916.99,6/15/2020,DNGMPQ75AVYH
3853,Model C,73139.10,10/7/2020,K3LSP58TYOES
3854,Model R,96492.14,6/3/2020,PFK1HQTZAM6T
3856,Model R,95714.07,9/16/2020,92VX7B8328FL
3857,Model R,117295.13,12/10/2020,WOCOA5FCVUYY
3859,Model C,72116.96,11/22/2020,SFRJJY95D4A6
3860,Model R,104128.81,9/17/2020,E8XEEXDDKE9Q
3862,Model D,85918.74,9/6/2020,PR00ATQT80CB
3863,Model C,70003.57,11/23/2020,6GVNA1FMWAT3
3865,Model C,66533.04,6/17/2020,8O0U8TRRI29Z
3866,Model C,82883.75,2/12/2020,KWK7AJLP0X8F
3868,Model D,87545.23,2/4/2020,N9IU9JTO8SG8
3869,Model R,101870.81,9/3/2020,MJTWF4PNPJL1
3871,Model C,72369.25,1/24/2020,1DPP1T3F27RO
3872,Model D,87762.61,1/30/2020,O029B9FS5K9A
3874,Model R,110764.68,6/2/2020,N81ZNQNK9S90
3875,Model D,82945.31,5/8/2020,EZR8FBDXKY0Y
3877,Model R,97838.17,11/12/2020,P9I4ZAJF1CA9
3878,Model R,97433.20,12/3/2020,7KRWB0SICNVD
3880,Model R,103799.00,8/19/2020,HT4FN4UNZ4N6
3881,Model R,107085.45,2/20/2020,2IUMCRQ5C4PP
3883,Model R,103958.71,8/30/2020,TJA28S94PRQD
3884,Model D,83938.93,7/28/2020,LP9IRJT3D779
3886,Model C,78114.67,12/18/2020,44EQ9OJWCJEX
3887,Model C,83668.72,4/2/2020,85BR2YLTQ6Z2
3889,Model D,81662.11,6/3/2020,HEV2NVD8JEJF
3890,Model C,66500.95,1/5/2020,T9H0U53LAHWR
3892,Model D,87877.50,6/26/2020,M2ZJOVOMXLT9
3893,Model R,104302.64,9/21/2020,FF6ZGLQOMA8D
3895,Model D,86524.59,3/29/2020,AYVN9NJI8F9A
3896,Model C,68807.94,7/17/2020,TJVFT66RKHFH
3898,Model R,98295.40,9/8/2020,PB21KHO42T8V
3899,Model C,74281.05,11/12/2020,B1MMAE4EBJ0F
3901,Model R,118337.34,9/16/2020,RMZAOQ609P6I
3902,Model D,84617.21,1/17/2020,Y2XEIUM5P152
3904,Model C,80989.41,5/10/2020,4TREYALUXZHP
3905,Model R,99748.74,11/30/2020,PKEZPLFUT62C
3907,Model R,109962.10,8/2/2020,A837UUAWH2S7
3908,Model D,90593.60,3/2/2020,6MSGT3UCS7GW
3910,Model C,76554.35,5/22/2020,LEACHOP6MYQ4
3911,Model R,118555.66,3/17/2020,XIZLA5ELVNN6
3913,Model R,103721.86,7/17/2020,YRGERVQ6KIK2
3914,Model R,107360.87,3/22/2020,2XXN7622JCI6
3916,Model C,84647.23,8/14/2020,TZAHLT97CB7M
3917,Model C,83585.39,5/23/2020,YB6M5EF8LI8N
3919,Model C,76484.13,4/9/2020,QJZNCJGGRANO
3920,Model C,79454.40,5/20/2020,LJJXZR4IR57V
3922,Model C,72136.23,12/5/2020,ECSG39VLNMT6
3923,Model C,77635.93,5/8/2020,KIF3SWKP1BEF
3925,Model D,96335.56,8/16/2020,P8IGQTLLLNPW
3926,Model D,87152.41,5/24/2020,W0DKERDZ97CI
3928,Model R,117708.02,7/21/2020,BWXUSUH2WHB9
3929,Model D,89073.81,10/15/2020,O85LY08LVY0X
3931,Model C,68053.68,11/1/2020,C4DTW786447N
3932,Model C,83067.17,3/10/2020,4G1JPGBSFQNL
3934,Model R,114143.40,7/3/2020,ZJS49EK0O1NK
3935,Model R,117386.81,6/22/2020,XIC7AWPKLMQB
3937,Model D,84432.68,8/13/2020,EAY4BLL2STV5
3938,Model R,98436.94,6/28/2020,T216J62VAAV6
3940,Model C,80690.02,8/7/2020,1JECLTAZU08V
3941,Model C,74684.21,8/1/2020,M6QS04TTPPBO
3943,Model C,66129.46,4/5/2020,MWV95B67D0KW
3944,Model C,76086.43,7/23/2020,3B88CVOUTSA2
3946,Model C,76371.68,3/15/2020,8EK7IY352757
3947,Model R,116295.13,1/29/2020,ZFGSQRYVIIIQ
3949,Model C,80441.09,5/21/2020,33LQHPZOAKCS
3950,Model D,92010.74,9/8/2020,JMZBR6PNDFTI
3952,Model R,106165.38,3/31/2020,R1HIVTKBMX7U
3953,Model C,79333.85,10/1/2020,WLZSMRN0M20A
3955,Model D,77480.20,9/18/2020,0SRZBBFAVQD2
3956,Model C,69695.92,8/29/2020,DF4S37ZORCWT
3958,Model R,107249.34,11/6/2020,E8RCEETQPA3K
3959,Model D,78330.04,10/8/2020,URRIY10LRWCA
3961,Model R,92323.17,6/26/2020,NG3MZB0GM6R5
3962,Model D,76356.33,6/30/2020,0GI7N9I1FYY4
3964,Model R,96557.01,7/11/2020,RRNNUGWPWYKL
3965,Model D,79869.56,12/19/2020,LSALVPJT8RSB
3967,Model C,68497.93,4/16/2020,3ANT5ZSXYLM1
3968,Model R,100644.41,8/9/2020,2HTHU81QCJX7
3970,Model C,67621.76,2/17/2020,12LH26I8YFJK
3971,Model D,77674.84,8/5/2020,64VSF6ORWA6N
3973,Model R,117783.42,9/26/2020,G17AZJF90PBT
3974,Model C,84409.75,3/5/2020,0CJPH38NO33H
3976,Model R,112486.19,9/16/2020,BS4ITZPIY3SL
3977,Model D,86527.38,10/27/2020,8VAZ7F37RGBX
3979,Model D,75684.69,8/14/2020,65OLDWJEFJZ6
3980,Model D,76877.01,4/26/2020,JNQBHSU3ZSG3
3982,Model C,66470.97,9/16/2020,EBEBGOXTZBTZ
3983,Model R,107860.95,3/21/2020,S93771ZZEQJX
3985,Model D,95599.92,5/15/2020,RW6Z8G72VRAI
3986,Model R,105319.62,10/11/2020,7ZCN0C3NM6J6
3988,Model D,78726.76,4/17/2020,T7H4XFDYW27U
3989,Model C,73067.26,2/25/2020,N2PIIF978IT5
3991,Model C,66727.56,6/19/2020,LR93B0DMTACQ
3992,Model R,106845.62,12/19/2020,WXR3URVBVXXE
3994,Model C,81105.15,10/6/2020,LUAQN5UQ9R0R
3995,Model C,76375.78,1/21/2020,4PAL1WJZ9UR8
3997,Model C,67149.27,12/28/2020,IBE25BOP360G
3998,Model D,96176.23,11/22/2020,SZOZUU7WJH40
4000,Model C,65377.13,1/2/2020,9VGPCWVOE9W1
4001,Model D,75441.22,6/15/2020,BQT3YMD2AOAH
4003,Model D,75072.68,7/4/2020,XGSM46WHVS4G
4004,Model R,117598.89,12/20/2020,1NLM60GKNVUJ
4006,Model R,100666.49,1/24/2020,6Q6IZPT6AGQ6
4007,Model C,66028.53,11/3/2020,NH2KFZO6X6N3
4009,Model D,91934.54,3/13/2020,QM05V888WZK2
4010,Model D,74653.05,1/8/2020,I0WGDGC3RGNF
4012,Model R,109202.74,9/5/2020,JWDVYVJU1OIS
4013,Model R,97841.95,7/26/2020,YBMXROHZO67R
4015,Model D,74827.69,5/10/2020,9OPDE8QJ1900
4016,Model D,89090.95,1/15/2020,PIWA7708D8YG
4018,Model R,101351.77,1/28/2020,5U3HH1BAN93B
4019,Model D,94719.04,1/6/2020,M91FG3PBHFXY
4021,Model C,71917.28,8/2/2020,5QN55F4F6GP8
4022,Model D,85741.21,8/6/2020,DTYRMWBFQEFT
4024,Model R,93081.34,5/7/2020,QFTXRJBGAPRD
4025,Model C,77946.17,10/9/2020,ODSHTQXZAR22
4027,Model R,102287.73,2/12/2020,SL5N8N484L8J
4028,Model C,79973.11,8/31/2020,L9WGVEDOLYHR
4030,Model C,74783.89,4/11/2020,XLS4G4EUMA2T
4031,Model R,92141.07,1/1/2020,PUIWZ3THQ2ZF
4033,Model D,76278.43,7/24/2020,UEANEHU6S42W
4034,Model R,110439.82,6/4/2020,UGC93FBLB9AD
4036,Model R,109508.96,8/6/2020,2BAII4S5NKHK
4037,Model D,90435.11,4/30/2020,3WX9P1IUGLUC
4039,Model C,84529.21,4/3/2020,F2U6GN3OEMIZ
4040,Model R,103260.99,11/15/2020,ECHVEQCBVBYC
4042,Model R,103346.29,9/6/2020,MFGND5MFAIJ5
4043,Model C,81578.19,7/15/2020,R69YZUH0RH76
4045,Model D,93066.29,8/14/2020,MWM1C2OXZTYN
4046,Model D,87265.44,8/1/2020,LYZUB6Z8NFRO
4048,Model C,74780.24,11/26/2020,UQT45QB57MUR
4049,Model D,91272.05,6/17/2020,CSQB9JOGAVK7
4051,Model C,79917.19,7/18/2020,Y0CY1O37DPPC
4052,Model D,79097.37,11/12/2020,E48M3P0UZQST
4054,Model D,94954.48,10/24/2020,OZNUMEAK6203
4055,Model D,92793.11,9/26/2020,LA2QOT1FSR44
4057,Model R,106089.37,1/31/2020,VMMLZ46ZBM18
4058,Model R,108042.99,2/15/2020,GUHEXW7LK0ZM
4060,Model D,95601.24,8/31/2020,ZKF2F25OL5QV
4061,Model C,81724.52,8/12/2020,IPAC2WH8DS4W
4063,Model C,70694.51,9/4/2020,IB82U1NTV12V
4064,Model D,94148.74,3/4/2020,MXAP3XH86IKC
4066,Model C,80960.99,7/24/2020,9ZQNMANK0BPK
4067,Model D,94289.34,11/26/2020,93VUUZXJZMZQ
4069,Model D,88601.59,2/14/2020,1H92040A61CW
4070,Model R,100400.14,8/14/2020,LX2HM089OPDJ
4072,Model C,71010.59,7/20/2020,7EXTF0MX34VS
4073,Model D,89076.92,8/2/2020,ALWYSPT864OZ
4075,Model D,86586.67,8/5/2020,CY1O3KQCL7S8
4076,Model D,74947.61,10/13/2020,T98QO0G8YGQF
4078,Model C,72391.21,2/12/2020,M42EKGTWVCQK
4079,Model R,108802.88,9/21/2020,4QE495PR85BZ
4081,Model C,73830.20,9/7/2020,2UE5MTI0UOSA
4082,Model R,100951.56,7/24/2020,KX5ZSE7N8V7Y
4084,Model D,93716.32,10/2/2020,9Y7PPL0MBPWT
4085,Model R,109376.14,7/22/2020,5NKYIP6QT0SG
4087,Model R,92552.99,3/21/2020,A39HFX8D94QR
4088,Model D,94349.21,11/27/2020,YRCWQXQ151HR
4090,Model C,67949.17,3/28/2020,LLL4Z11URAOP
4091,Model R,115440.19,7/19/2020,EKISOKKVXFEK
4093,Model D,85244.18,5/10/2020,2O57NU6V4JQR
4094,Model R,110323.77,4/21/2020,ENLJNLUGIRFV
4096,Model C,72875.94,4/27/2020,B0FCNW152MOZ
4097,Model C,73846.80,11/28/2020,3DEFCB3Y3SJU
4099,Model D,74744.85,4/14/2020,5C95ZEOTOIR3
4100,Model D,81711.23,8/18/2020,SS1DNVXUVV2B
4102,Model R,95080.52,6/24/2020,JSZ73VMY5M45
4103,Model R,92011.94,6/23/2020,K5G0GS1CLKZR
4105,Model R,95933.05,2/7/2020,L1B5P62SR86J
4106,Model R,103759.53,11/14/2020,L944K3XUGQIP
4108,Model C,72194.40,4/7/2020,ECDJI2GJOW3K
4109,Model D,93259.34,3/31/2020,0WC994LNZ1NY
4111,Model C,73177.13,3/8/2020,RGRM7JNX3IPJ
4112,Model C,65125.55,11/14/2020,ETFJMWQG4KBX
4114,Model C,78407.99,1/28/2020,KWGL0L9T0HHY
4115,Model C,72169.75,3/12/2020,BDFTSMVK5H7C
4117,Model R,110058.23,11/16/2020,I1BKCS5IIPS7
4118,Model C,74227.32,7/27/2020,ZG4THBE2KRSP
4120,Model C,72283.79,2/20/2020,7HOBMI2B9V0I
4121,Model D,92514.85,10/20/2020,29B6BVIBIKAH
4123,Model R,112508.41,7/18/2020,XBTDVY7K9ZYU
4124,Model D,74275.62,3/23/2020,AURE70IVYTVR
4126,Model R,117237.30,1/11/2020,OAHSH7ZVRWA8
4127,Model D,89765.90,7/20/2020,7A5DBPDMUJAM
4129,Model R,109230.85,9/22/2020,5ZFEPN1MS9ID
4130,Model C,79729.25,7/3/2020,MK6JK4RMXV5C
4132,Model D,89724.82,1/31/2020,8KTIBTYALVTT
4133,Model C,77971.70,5/20/2020,2TI03IF4TBDJ
4135,Model C,78631.85,4/8/2020,POGD5Z28LHYB
4136,Model D,86070.69,8/18/2020,Y0MJ2Z93T2NJ
4138,Model R,96140.95,10/21/2020,QWKQKL47WIAI
4139,Model R,94214.64,3/7/2020,YQP63D226RZT
4141,Model D,87611.01,4/22/2020,3XZ41K50B6JE
4142,Model C,77144.73,1/18/2020,ZOJ3G9DOA2JD
4144,Model D,90115.11,3/1/2020,5V6O5T0T1C91
4145,Model C,84276.34,6/23/2020,9B9598XARVPS
4147,Model R,109324.31,2/2/2020,XYTRXFE77SB1
4148,Model R,111612.30,11/13/2020,LSOOHYQFFA7Z
4150,Model R,119130.36,1/9/2020,LM6VVMNX1ARC
